actor_name,no_of_fb_likes,total_profit,total_imdb_score 
Michelle Krusiec,149.0,2.2936260571428573,6.1
Nicky Katt,127.0,0.3565380534759358,6.050000000000001
Nonso Anozie,394.0,0.34225378104761905,5.8
Jason Robards,372.0,0.7225810239316239,6.419999999999999
Andrew Airlie,205.0,3.536734,5.2
Maika Monroe,314.0,7.3366505,6.9
Daniel Brochu,12.0,0.0,7.4
Ann Miller,302.0,0.0,8.0
Alia Shawkat,727.1666666666666,0.636395674074074,6.233333333333334
Jake Lloyd,626.0,0.5047803416666666,5.95
Lori Singer,304.0,6.937134135888502,6.3999999999999995
Sam Adams,0.0,0.0,7.8
Michiel Huisman,2000.0,1.1869527404761906,7.35
Ivan Sergei,613.0,0.00018525,5.1
Aaliyah,775.0,1.5524353485714286,5.65
Lauryn Hill,220.0,3.898176,7.2
Abraham Benrubi,562.0,1.0874292565656567,6.7
Zachary Knighton,262.0,0.0,7.2
Michael Roark,680.0,1.9535051351351351,6.9
Joseph Kaiser,3.0,0.0,6.6
Sarah Rafferty,810.0,0.0,5.1
Kelvin Han Yee,681.0,0.10464156363636364,5.9
Dov Tiefenbach,108.0,0.0,6.1
Augustus Prew,405.0,0.8672524594155844,6.55
Shelley Hennig,707.0,20.850754000000002,5.050000000000001
Brittany Daniel,861.2,1.4061059328774834,5.12
Tim Holmes,44000.0,1.092572446511628,6.4
Natasha Lyonne,1000.0,1.8571278527170747,6.291666666666665
Thomas Mitchell,248.0,12.487759492079457,8.075
Brian Dennehy,954.0,0.8314350670069868,6.688888888888889
Bobb'e J. Thompson,526.0,1.2454059726190476,6.375
Malika,104.0,0.0,6.0
Jake Richardson,77.0,0.14827366666666666,7.1
Dave Foley,401.0,1.05260091875,3.8
Maxine Bahns,73.0,409.864,6.6
Janette Armand,37.0,0.0,5.1
Simon Rhee,67.0,1.6033556,6.2
L.Q. Jones,242.0,0.0,7.65
Jessica Duffy,76.0,0.0,7.0
Dominic Monaghan,2000.0,1.1992201066666666,6.7
Carlease Burke,210.0,0.7133942,5.3
Martin Dew,204.0,0.4046659,6.7
Justin Fletcher,45.0,0.0,8.3
Dal-su Oh,7.0,0.0128486,7.3
Georgina Cates,38.0,6.798589333333333,6.6
Kieu Chinh,24.0,0.40135113065326633,7.4
Sanaa Lathan,886.0,2.2016130433986927,6.650000000000001
Grant Bowler,600.0,0.0,5.8
Noel Gugliemi,2000.0,2.8067932562451214,6.385714285714286
Louis Lombardi,436.4,0.9328907124242425,5.68
Carmen Maura,148.0,0.0,7.6
Cat Ly,5.0,0.40135113065326633,7.4
Mohamad Haref Harati,0.0,24.507195652173912,7.4
Aleksey Chadov,28.0,0.3541611904761905,6.5
Tchéky Karyo,345.0,1.4903280285299454,6.500000000000001
Cristián de la Fuente,462.0,0.45301206944444444,4.5
James Noble,152.0,0.0,6.4
Vincent Walsh,118.0,0.34932843243243245,5.4
Nicky Naudé,73.0,2.0244826666666667,7.9
Shannon Woodward,637.0,0.0,4.7
Katrina Bowden,948.0,0.11048607894736842,6.05
Darren Boyd,112.0,0.08496708860759494,6.9
Patsy Kensit,231.0,0.0,5.2
Donovan Scott,54.0,0.0,4.8
Joyce Randolph,94.0,0.0,8.7
Nora Dunn,142.0,0.6376111349206349,5.233333333333333
Vanessa Redgrave,898.0,0.8603335651515149,6.854545454545455
Marlon Brando,10000.0,4.615967286894357,7.2555555555555555
Tommy Knight,94.0,0.0,5.7
Shengyi Huang,264.0,0.85523345,7.8
Elise Muller,98.0,0.0,6.0
Angelica Lee,39.0,0.0,5.7
Luisa D'Oliveira,129.0,0.0,5.3
Roxane Duran,21.0,0.0,6.4
Keshia Knight Pulliam,619.0,1.0999999999999999,5.5
Dane Cook,1000.0,1.8416115040476189,5.733333333333333
Jonathan Jackson,613.0,0.8058087916666666,6.5
Teyonah Parris,157.0,0.2517718333333333,5.3
Charlie Saxton,224.0,0.26026715,6.4
Eric Stoltz,902.0,2.225587307007807,6.644444444444444
Christina Chambers,25.0,0.025995,6.6
Damián Delgado,10.0,0.25326,6.8
Lester Speight,829.0,1.8069680974358975,6.3
Chris Harrison,98.0,0.0,2.9
Jemima Kirke,433.0,5.996984615384616,6.3
Mac McDonald,25.0,0.1469094,6.7
Elijah Kelley,339.0,1.58430788,6.7
Caitlyn Jenner,161.0,0.1,4.5
Takashi Miike,1000.0,9.849442916666666,5.9
Delroy Lindo,848.0,1.3321626052914266,6.553333333333334
David Conrad,642.0,0.0,6.3
Nancy O'Dell,71.0,2.4076879160714286,5.725
Lino Facioli,177.0,0.0,6.4
Suzie Steen,258.0,0.0,7.4
Shawn Hatosy,407.0,1.1233369800667126,6.383333333333333
Regina Casé,9.0,0.09393075,7.9
Natalie Coughlin,189.0,0.0,8.0
Bernadette Peters,753.0,0.38865219999999995,6.0
Isabelle Huppert,678.0,0.2319408490055045,6.933333333333334
Christa B. Allen,533.0,0.7586866081081081,5.35
David Arquette,611.0,1.7448747633333337,6.779999999999999
Andrea Di Stefano,30.0,0.2459178,5.8
David White,180.0,0.0,8.3
Roger Bart,465.0,0.6608402555555556,5.2
Diedrich Bader,759.0,14.913577428756039,5.6
Portia de Rossi,573.0,1.1384299256157635,5.6
Eric Jacobson,91.0,1.9694649333333334,7.1
Common,988.1,1.4035463255676937,6.510000000000001
Debi Mazar,680.0,0.9186385795769758,6.388888888888889
Russell Hodgkinson,199.0,0.0,5.1
Puti Sri Candra Dewi,0.0,0.65046175,8.5
Larry King,135.0,1.0235860069444445,6.866666666666667
Bojana Novakovic,2000.0,1.7671220152777778,6.5
Brenda Blethyn,286.0,3.497802376535542,7.1000000000000005
Diane Sorrentino,17.0,0.0,5.1
Art Hindle,110.0,26.375,6.2
Pablo Rosso,9.0,0.002412857142857143,7.05
Victor Mature,275.0,7.2,6.8
Nimrat Kaur,85.0,1.633686233333333,7.533333333333334
Robert Urich,297.0,0.0,5.7
Alexander Gould,1000.0,1.9882974095536088,6.533333333333332
Whit Spurgeon,37.0,0.0,6.2
Sarah Lind,134.0,0.0,6.8
Gabriel Reyes,8.0,0.0,6.8
Benno Fürmann,127.0,0.10112691854636592,5.6
Sam McMurray,132.0,0.2731268823529412,5.7
Robert Vaughn,542.0,1.3181071025641025,5.050000000000001
Bradley Cooper,14000.0,2.6932213925947206,6.534999999999999
Maurice Roëves,27.0,0.0449558,7.6
Derek Graf,11.0,3.202978220338983,7.7
Neil Hopkins,231.0,0.0,3.3
Kelly Lin,21.0,0.0,6.9
Connie Nielsen,933.0,1.0527312875860002,6.722222222222223
Sam Medina,354.0,0.0,9.1
Cathryn de Prume,354.0,0.2014,6.1
Jack McGee,238.0,1.87143606,6.65
Joan Plowright,330.0,0.6751844827380953,6.35
Ronny Dayag,0.0,1.522184,8.0
Richard Wilson,358.0,1.65,7.4
Kyung-gu Sol,13.0,0.0,6.45
James Pickens Jr.,270.0,1.1883178633333333,5.75
Craig Fairbrass,258.0,0.0,5.7
Aitana Sánchez-Gijón,130.0,0.0,6.8
Jan-Michael Vincent,642.0,0.7886436666666666,6.35
John Belushi,1000.0,16.40246913580247,7.133333333333333
Chris Parnell,432.0,0.0,6.7
Terry,421.0,7.929504285714286,8.1
Joey D. Vieira,729.0,0.0,4.8
Meisa Kuroki,33.0,0.0,6.1
Jon Favreau,4000.0,2.7361916060728624,6.577777777777778
Sergey Garmash,21.0,0.0,4.65
Cassidy Gifford,40.0,227.57819,4.2
Sullivan Stapleton,1000.0,1.944017940909091,5.550000000000001
George Cole,77.0,0.11914893617021277,5.8
James D'Arcy,613.0,1.8682660038515404,6.0
Jesper Christensen,100.0,1.5573285,6.9
Emily Meade,374.0,0.8716151333333334,5.566666666666666
Trenton Rostedt,680.0,0.0,3.4
David Lyons,576.0,1.2740523214285715,6.7
Rita Hayworth,1000.0,0.003446521739130435,7.7
Kerry Bishé,296.0,0.5093333333333333,6.4
Kodi Smit-McPhee,884.0,0.6916729556372548,7.175000000000001
John Ratzenberger,1000.0,2.268719763851631,7.890000000000001
Stefanie Drummond,42.0,0.0,6.0
Nicholas Tse,107.0,0.005568091666666667,6.25
Clayton Rohner,85.0,2.5895526,6.2
Kirk Acevedo,641.0,0.0,7.6
Juan Riedinger,71.0,0.9920473125,5.5
Judy Davis,223.0,0.6423553495721925,6.860000000000001
Fred Rogers,419.0,2.00656388,6.0
Ronald Colman,135.0,0.0,7.8
Terry Funk,54.0,4.09514,7.6
Chasty Ballesteros,295.0,0.0,5.5
Eddie Jemison,336.0,5.27724521969697,6.8
Scott Glenn,826.0,1.3643184814670655,6.782352941176471
Tom Noonan,442.0,0.22897448285714286,6.82
Gbenga Akinnagbe,338.0,0.0,7.2
Elizabeth Berrington,65.0,0.517142,8.0
Valente Rodriguez,234.0,2.6158589411764708,7.4
James Shigeta,403.0,0.044775,7.2
Eva LaRue,576.0,0.2,4.8
Drew Powell,129.0,1.9105950699999998,5.75
Anupam Kher,397.0,1.7776440592070994,6.516666666666668
Joan Chen,643.0,0.5558953318840579,6.459999999999999
Tony Ganios,95.0,26.375,6.2
Zinedine Soualem,9.0,2.8099717391304346,7.050000000000001
Kevin Gage,366.0,0.028080666666666667,6.166666666666667
Kim Chan,45.0,0.4506869803921569,5.95
Eva Bourne,48.0,0.051026363636363634,6.1
Maya Angelou,279.0,1.9654132857142856,5.9
Stephen Root,939.0,1.6059540185629935,6.535000000000001
Finola Hughes,224.0,13.55284,6.7
Ezra Miller,3000.0,0.6811688223443224,7.225
Sean Cameron Michael,412.0,0.0,6.9
Andy Davoli,146.0,0.027831333333333333,6.4
Ben Chaplin,258.0,0.9912701422200988,6.266666666666666
Lyndie Greenwood,160.0,0.0,7.5
A. Michael Baldwin,174.0,2.427617,6.5
Lena Horne,738.0,0.5416666666666666,5.2
Katharine Ross,640.0,8.540122466666666,6.9
Rumer Willis,472.0,0.7836314687499999,4.699999999999999
Brittney Powell,117.0,1.096255,6.2
Julian Kostov,864.0,1.0400210666666667,5.9
Viva Bianca,898.0,0.0,8.6
Michael Rady,523.0,0.0,6.2
Dylan Schombing,74.0,0.29024685,5.6
Enrico Colantoni,724.0,1.1414984691570882,6.6499999999999995
Per Christian Ellefsen,21.0,0.02022167741935484,7.6
Aaron Kwok,107.0,0.0,6.0
Sterling Jerins,155.0,5.4571906,6.8
Daniel London,52.0,0.8511733333333333,6.7
Annelyse Ahmad,3.0,0.0,6.6
Richard Libertini,180.0,0.0,8.0
Peter McNamara,419.0,0.05491783333333333,6.4
James Whitmore,288.0,0.58,7.5
Jeffrey Weissman,869.0,2.5770828625,7.6
Hailu Qin,2.0,0.0,6.2
Jim Norton,77.0,0.0,6.2
Adrian Holmes,126.0,0.0,5.7
Derek Magyar,108.0,0.0,4.8
Hervé Villechaize,387.0,1.6153846153846154,6.8
Jim O'Heir,485.0,0.07062866666666667,6.1
Sung-kee Ahn,15.0,0.0,7.2
Jean-Claude Lecas,15.0,0.0,6.8
Spencer Breslin,434.0,1.3641407689296636,5.2
Eva Boehnke,0.0,0.0,6.3
Kassie Wesley DePaiva,199.0,1.64529,7.8
James Coburn,773.0,1.0607888110452763,6.637499999999999
Hakeem Kae-Kazim,242.0,1.9438782857142858,7.0
Fernando Rey,165.0,0.0,7.8
Clint Jordan,8.0,0.0,6.8
Rachel Crow,237.0,1.2770487281553398,6.4
Tim Healy,23.0,0.0,7.6
Keith Carradine,584.0,0.0,5.15
Blythe Auffarth,76.0,0.0,6.4
Alison Brie,2000.0,1.9391918735087716,6.460000000000001
Damon Wayans Jr.,756.0,2.112854359947462,6.0
Paula Marshall,222.0,1.300893,5.3
Celeste Holm,297.0,0.0,7.4
Ana Claudia Talancón,163.0,1.5910134444444446,6.449999999999999
Monique Gabriela Curnen,239.5,0.6831728583333333,6.4
Vincent Pastore,584.0,0.7489317803543604,5.477777777777778
Shirley Douglas,47.0,0.7429678666666667,2.8
Adrian Pasdar,555.0,11.785448533333334,6.9
Jack O'Connell,698.0,0.7919467296011954,7.214285714285714
Martin Hancock,71.0,0.0,7.1
Gerry Becker,27.0,0.6650122115384616,7.4
Patrick St. Esprit,148.0,1.1532458,6.8
Todd Susman,82.0,0.545598,6.7
Melanie Papalia,259.0,0.0,3.9
Andrew Bujalski,26.0,0.0,6.65
Jim Cody Williams,95.0,0.0,6.1
Paul Ogola,147.0,0.0,7.4
Sara Gilbert,697.0,0.0495735,6.2
Dallas Roberts,405.0,1.4324782857142857,7.0
Kristin Booth,134.0,0.0,4.5
William Miller,36.0,0.0169379,6.2
Ellie Cornell,101.0,3.5536,5.9
Beth Riesgraf,718.0,3.6221056,5.2
Bex Taylor-Klaus,460.0,0.0,7.3
Marla Gibbs,249.0,3.013454,4.3
Wilhelm von Homburg,102.0,0.0,4.5
Robert Stadlober,17.0,0.03519111111111111,7.4
Brad William Henke,363.0,1.0035068333333335,7.0
Victor Buono,158.0,0.0,6.1
Pant Shirt Baba,0.0,0.0,7.0
Brent Anderson,400.0,0.1123,7.0
Nick Searcy,272.0,1.2979471,6.5
Joe Ochman,11.0,0.0001203235294117647,6.3
George Harris,249.0,0.46760179999999996,6.050000000000001
Shane Carruth,291.0,60.68,7.0
Kate Harbour,3.0,0.0,8.3
Eva Amurri Martino,797.0,1.4092319285326087,6.25
Deborah Kerr,426.0,0.0,7.5
Léon Schwartzenberg,0.0,0.0,7.4
Jesuíta Barbosa,9.0,0.0050655,6.1
Saeed Jaffrey,114.0,0.0,6.35
Louis Mustillo,71.0,0.0,6.9
Perry King,251.0,0.0,6.6
Richard Basehart,169.0,0.0,7.4
Jennifer Lawrence,34000.0,3.2225645474556623,7.046666666666667
Libby Villari,127.0,6.3398,8.0
Carol Sutton,251.0,0.18070563636363637,6.7
Dave Annable,642.0,0.5834916285714286,5.2
John Ashton,241.0,0.6199738727272728,6.5
Erin Fitzgerald,99.0,0.0,5.3
Lou Saliba,46.0,0.460953725,5.9
G.J. Echternkamp,8.0,1.0610126315789474,7.1
Rupert Everett,692.0,1.2739408070482514,6.099999999999999
Tuppence Middleton,888.0,0.07730623333333334,7.3999999999999995
Adolphe Menjou,99.0,0.0,6.6
Na'Blonka Durden,15.0,9.5840115,7.8
Dinesh D'Souza,67.0,13.3399796,5.1
Selton Mello,68.0,0.0,7.2
Harold Perrineau,1000.0,1.9844924056930173,6.672727272727273
Paolo Montalban,242.0,0.127081275,6.7
Rick Gomez,152.0,0.29004694117647056,4.1
Dave Fennoy,338.0,0.0,7.4
Peter Hermann,322.0,1.5711549583333333,6.6
Joffre Soares,3.0,0.0,6.4
Shaun Toub,206.0,1.0219134583333334,7.199999999999999
Portia Doubleday,534.0,1.1786180194444444,5.400000000000001
Jonathan Blow,0.0,0.0,7.7
Woo-sung Jung,149.0,0.0064243,7.1
Amy Carson,4.0,0.0,6.6
Brian Anthony Wilson,674.0,0.2199173875,6.0
Stephen Carr,2.0,30.0,4.8
Larry Blamire,56.0,2.7634,7.0
Drew Fuller,906.0,0.00027805,5.65
Youssef Hajdi,152.0,0.0,4.9
Vanessa Martinez,39.0,0.249725875,7.1
Woody Strode,423.0,8.5,7.025
Clu Gulager,426.0,3.7272727272727275,6.475
Miriam Shor,261.0,0.5048468333333334,7.8
Jessica Capshaw,533.0,1.6663348,6.2
Peter Berg,532.0,2.179854727272727,4.6
Charles Halford,218.0,0.0,7.5
Hilda Bernard,5.0,0.0,7.2
Shawnee Smith,651.0,14.095817299747473,6.416666666666668
Sid Haig,1000.0,1.5962920614285716,6.4
Cyril Raffaelli,297.0,0.66136595,7.2
Jon Brion,45.0,0.0,7.6
Lucille Ball,6000.0,0.0,7.2
Dante Brown,505.0,0.0,6.4
Reese Mishler,7.0,227.57819,4.2
Alan Hale Jr.,426.0,0.0,7.0
Catherine Tate,392.0,0.38193088392857144,4.9
Tiffany Thornton,248.0,0.0,6.1
Valorie Curry,593.0,0.0,7.5
Ralph Brown,140.0,0.16710733333333333,5.949999999999999
Kiowa Gordon,485.0,0.0,3.6
Aidan Quinn,767.0,0.6004539591269842,6.658333333333334
Don Francks,123.0,0.0,6.7
Amy Steel,59.0,15.28,6.1
Diana Maria Riva,89.0,2.6158589411764708,7.4
Sedona James,89.0,0.0,4.4
Callum Blue,738.0,0.458323175,6.25
Jesse McCartney,1000.0,5.478441584444445,4.82
Catherine Deneuve,963.1428571428571,0.3031867232788378,6.757142857142857
Terence Hill,750.0,0.1111111111111111,6.3
Eric Johnson,373.0,0.3789206,6.75
Erin O'Brien,634.0,0.0,5.0
Francesca Capaldi,144.0,1.3148979494949495,7.2
Emily Alyn Lind,289.0,0.025882076923076924,7.3
Keegan-Michael Key,415.0,1.4199631648401827,6.35
Sandra Nelson,65.0,0.66686495,6.6
Bob Gunton,461.0,1.193246399571293,6.133333333333334
Charles Martinet,283.0,0.96531162,7.8
Joseph Mawle,537.0,0.0,6.5
Clarke Peters,437.0,1.8956648195970698,6.85
Bobby Brown,77.0,0.0,6.6
Tiago Riani,989.0,1.1009499705882353,7.1
Conleth Hill,386.0,0.3537631333333333,7.2
Terence Bernie Hines,390.0,0.6150603272727273,5.8
Brad Pitt,11000.0,1.291093528789522,7.123529411764706
Justin Kirk,945.0,0.0072968754480286745,5.366666666666667
Kate del Castillo,345.0,0.9996070871212122,5.925000000000001
Béatrice Dalle,133.0,30.223777777777777,6.9
Claire Foy,362.0,0.6186982,6.6
Matt Schulze,447.0,1.2045927142857142,6.8
Vanessa Matsui,40.0,0.6763598476190477,5.4
Atom Egoyan,460.0,0.0,7.3
Harriet Walter,119.0,1.37203084,7.5
Tina Fey,2000.0,2.6798031921509304,6.4
Aasif Mandvi,346.0,0.7585709563369963,5.95
Bruce Dern,844.0,0.8868951312499999,6.391666666666667
Michaela McManus,476.0,0.0,5.3
James Tupper,240.0,0.04747828,6.8
Michael Wong,91.0,0.0,5.75
Vlad Ivanov,60.0,2.009801694915254,7.9
Rosanna DeSoto,63.0,8.340833230769231,6.8
David Opatoshu,14.0,0.0,6.7
David Oyelowo,1000.0,1.5314810471024527,6.627272727272728
Sammy Davis Jr.,683.0,0.0,7.0
Mem Ferda,31000.0,0.04523473333333333,6.55
David Costabile,681.0,0.8269334186666667,6.720000000000001
Melissa Ordway,318.0,3.14668965,5.8
Gillian White,1000.0,0.2185266,6.5
Ginger Jensen,84.0,0.0,2.8
Joel McHale,734.0,1.0865893976827656,5.7
Piper Mackenzie Harris,607.0,0.3980675066666667,5.449999999999999
Peter Boyle,595.0,6.930912603171115,6.785714285714286
Tom Hulce,521.0,1.9049224274509804,7.2
Ally Sheedy,793.0,2.4473422222222223,6.733333333333333
Arben Bajraktaraj,121.0,0.76917,7.5
Harrison Gilbertson,174.0,0.0,7.1
Alonna Shaw,67.0,2.0068478,5.5
Yu-mi Jeong,28.0,0.0,7.2
Orson Bean,216.0,1.7583789230769231,7.8
Everett McGill,201.0,0.20659553333333333,7.2
Facundo Lombard,357.0,1.4128506666666667,6.2
Kate Upton,971.0,1.048826425,5.55
Laurie Metcalf,549.0,0.16964285714285715,6.0
Ashley Williams,969.0,0.9774053380952381,6.666666666666667
Ethan Stiefel,111.0,0.9541594444444444,6.7
Mike Doyle,160.0,0.6374400714285714,5.9
Roger Ashton-Griffiths,144.0,0.2361288888888889,6.8
Holly Valance,816.0,2.9114558276190476,6.35
Cheech Marin,843.4545454545455,1.1496571363549024,5.736363636363636
Velibor Topic,84.0,0.9022858235294118,6.2
Kathleen Munroe,231.0,0.02526375,5.0
Seu Jorge,69.0,1.1459692424242425,8.1
Amy Locane,200.0,0.06652375,6.8
Bárbara Goenaga,36.0,0.014656923076923076,7.2
Tracy Middendorf,112.0,2.261272625,6.4
Linda Lovelace,218.0,0.3268105,6.8
Nawazuddin Siddiqui,638.0,4.2315,7.8
Ethan Suplee,1000.0,6.607610774641026,7.25
Nicole Sullivan,358.0,1.9417809428571429,5.9
Linnea Quigley,431.0,0.0,6.366666666666667
Pfeifer Brown,220.0,227.57819,4.2
Sumalee Montano,82.0,4.793147666666667,7.3
Desmond Llewelyn,244.0,3.2617768045484374,6.75
Eamonn Walker,706.0,0.027306226495726494,6.933333333333334
Vanna Bonta,21000.0,0.0,6.2
Lillo Brancato,353.0,0.6083081,6.1
Cindy Williams,324.0,0.0,7.9
Rakie Ayola,20.0,0.38290522857142856,7.1
Shaun O'Hagan,106.0,0.0,5.5
Donald Gibb,403.0,10.732835454545455,6.8
Antonia Thomas,381.0,0.0,7.9
Saurabh Shukla,56.0,9.421279666666667,8.0
Alisha Boe,113.0,10.7769642,4.6
Matt Servitto,260.0,0.5966155621693122,6.45
Andrew Rannells,416.0,0.13942266666666667,5.3
Ah-sung Ko,74.0,0.0001802146453276575,7.0
Ahmed Hassan,10.0,0.0,8.1
Ken Davis,0.0,0.0,7.5
Nina Hoss,164.0,1.1491496,6.8
Masi Oka,923.0,1.2287291253968253,6.733333333333333
Rekha,200.0,0.6848491666666666,6.15
Sean Buchanan,234.0,0.0063283703703703705,7.8
June Squibb,344.0,2.1670035333333333,7.2
Jean Pierre Bergeron,6.0,0.0,6.6
Serena Grandi,70.0,0.30824847826086954,7.7
Michael Hitchcock,279.0,0.633398375,8.0
Ted Markland,12.0,0.17519445945945947,6.4
Lobo Sebastian,206.0,0.4736128,5.6
Lisa Kay,126.0,0.0,4.4
Aretha Franklin,809.0,2.0074074074074075,7.9
Bridgette Wilson-Sampras,545.0,1.1665038144493178,5.6499999999999995
Gauhar Khan,20.0,0.0,7.5
William Ragsdale,135.0,0.62793745,5.7
Mackenzie Davis,363.0,3.25613525,6.1
Lorraine Bracco,472.0,0.7578599625,6.1
Tom Bosley,584.0,0.5354463142857143,6.25
Katherine Helmond,339.0,0.3627955319148936,6.7
Salvator Xuereb,424.0,0.279302,6.5
Claire Adams,6.0,0.0,8.3
Greg Mottola,99.0,0.4193746666666667,6.3
Lindy Booth,683.0,5.632949309523809,6.0
Gabriel Thomson,35.0,0.7558350147058823,7.6
Daniel Wu,353.0,0.5202848333333333,6.25
Rebecca Mader,505.0,3.5637989142857145,6.8
Madison Pettis,835.0,2.7593706174901187,6.0
Cyd Charisse,390.0,0.0,8.3
Lee Majors,799.0,1.932215543939394,5.6000000000000005
Don Wallace,54.0,0.025995,6.6
Bolo Yeung,633.0,6.369841627272727,6.15
Ian Gomez,155.0,0.4,5.1
Eric Sheffer Stevens,120.0,6.277615,5.3
Brighton Sharbino,3000.0,1.6808502051282053,7.266666666666667
Peter Ostrum,240.0,0.0,7.8
Rila Fukushima,929.0,1.1045913333333333,6.7
Brian Steele,160.0,0.8928513422459894,6.9
Bruno Campos,223.0,0.0,5.9
Flea,535.0,2.07787672,6.15
Martin Semmelrogge,21.0,0.8166524285714286,8.4
Geraldine Chaplin,382.0,2.750556073915627,7.08
Dominik García-Lorido,130.0,1.1117853333333334,7.4
James Drury,356.0,0.0,6.2
Adriana Caselotti,82.0,92.4627425,7.7
Chelsea Handler,439.0,1.7144788888888889,5.5
Gastón Pauls,22.0,0.814174,7.9
Albert Dupontel,46.0,0.06561507446808511,7.550000000000001
Olaf Lubaszenko,3.0,0.0,9.1
Melinda Clarke,787.0,0.0,7.033333333333334
Kirk Fox,109.0,0.018599485714285713,6.0
Noah Huntley,133.0,5.632986125,7.6
Lola Dueñas,114.0,0.10431725,7.85
Damian Jewan Lee,15.0,5.75752380952381,7.5
Max Minghella,614.0,0.3615265595238095,6.050000000000001
Elizabeth Berkley,893.0,1.1987648143162395,5.775
Alex Winter,636.0,1.90187565,6.2
Hulk Hogan,844.0,1.4947799444444445,5.3
Guillermo Arriaga,289.0,0.334885,7.5
Gil Bellows,261.0,4.580811304347826,5.6
Chenoa Maxwell,48.0,3.5411953846153845,6.5
Lindsay Price,499.0,0.5838782456140351,5.6
Erick Elias,165.0,1.0350896666666667,5.0
Mary-Kate Olsen,976.0,0.8173254758169936,5.8
Michael Chapman,366.0,0.0,4.8
Donald Austin,0.0,0.49466666666666664,7.5
Sarah Clarke,482.0,3.0664533333333335,6.8
John McGiver,77.0,0.0,7.9
Peter Ustinov,440.0,0.9259259259259259,6.866666666666667
Vic Mignogna,578.0,0.0,3.7
Scott Levy,639.0,0.0,1.9
Gary Schwartz,91.0,0.0,7.4
Luke Mably,438.0,0.0,6.4
Tom Goodman-Hill,221.0,0.7863116363636363,7.1
Justin Chon,552.0,0.988861423076923,5.25
Ray Milland,287.0,0.0,8.0
Josh Pais,117.0,1.6386726249999999,6.1
Jess Weixler,386.0,0.0,5.4
Sabrina Carmichael,500.0,0.0,4.6
Victoria Leigh,419.0,16.01898,6.8
Ellen Sandweiss,58.0,1.5952898823529411,7.05
Marty Lindsey,115.0,0.0,7.0
Jun Kunimura,5.0,0.0,7.7
Ritchie Coster,107.0,0.8364863166666666,5.3
